MSSubClass,SalePrice,Residential,LotFrontage,LotArea,Paved,RegularLotShape,LevelContour,AllUtilities,InsideStreet,SingleFam,Age,OverallQual,OverallCond,ExterQual,ExterCond,FinalBsmtQual,BsmtSF,HeatingQual,CentralAir,ElectricQC,TotalSF,Bathrooms,Bedrooms,KitchenQual,Functional,FireplaceQual,GarageScore,PorchArea,Pool,LuxuryItems,LuxuryValue
5,159500,1,75.0,7950,1,0,0,1,0,1,0,6,6,3,3,12.0,690,3,1,4,1426,1.5,3,3,1,0,12.0,252.0,0,0,0
0,194000,1,74.0,8556,1,1,1,1,1,1,0,7,5,4,3,12.0,1240,5,1,4,1240,2.0,2,4,1,0,11.0,233.0,0,0,0
6,219500,1,75.0,13125,1,1,1,1,1,1,44,7,6,3,3,12.0,800,3,1,4,1740,1.5,3,3,1,4,10.0,0.0,0,0,0
4,170000,1,60.0,10800,1,1,1,1,1,1,53,5,8,3,3,12.0,796,4,1,4,1466,2.0,3,4,0,3,10.0,457.0,0,0,500
0,138800,1,,15870,1,0,1,1,0,1,0,5,5,3,3,15.0,1096,5,1,4,1096,1.0,3,3,1,0,12.0,272.0,0,0,0
11,155900,1,37.0,4435,1,1,1,1,1,0,0,6,5,4,3,16.0,848,5,1,4,848,1.0,1,4,1,4,11.0,140.0,0,0,0
0,126000,1,65.0,8775,1,1,1,1,1,1,0,5,5,3,3,15.0,990,4,1,4,990,1.0,3,3,1,0,10.0,64.0,0,0,0
0,145000,1,80.0,11040,1,1,1,1,1,1,33,6,7,4,4,13.0,1258,5,1,4,1258,2.0,3,4,1,0,11.0,271.0,0,0,0
0,133000,1,75.0,7500,1,1,1,1,0,1,0,5,5,3,3,13.0,1040,2,1,4,1040,1.5,3,3,1,0,12.0,220.0,0,0,0
0,192000,1,70.0,8749,1,1,1,1,1,1,0,7,5,4,3,10.0,1459,5,1,4,1459,2.0,3,4,1,4,11.0,231.0,0,0,0
0,160000,1,80.0,8800,1,1,1,1,1,1,0,6,6,3,3,12.0,1251,3,1,4,1251,1.0,3,3,1,4,11.0,116.0,0,0,700
5,187500,1,,13031,1,0,1,1,0,1,1,6,5,3,3,14.0,691,4,1,4,1498,2.5,3,3,1,3,12.0,359.0,0,0,0
9,147000,1,73.0,9069,1,1,1,1,1,1,0,6,6,3,3,17.0,936,5,1,4,996,1.0,2,4,1,0,10.0,120.0,0,0,0
13,83500,1,,1974,1,1,1,1,1,0,0,4,5,3,3,12.0,546,3,1,4,1092,1.5,3,3,1,0,11.0,216.0,0,0,0
5,252000,0,85.0,10574,1,1,1,1,1,1,1,8,5,4,3,11.0,1082,5,1,4,1953,2.5,3,4,1,4,11.0,210.0,0,0,0
13,137500,1,24.0,2522,1,1,1,1,1,0,0,7,5,4,3,10.0,970,5,1,4,1709,2.0,3,4,0,0,10.0,40.0,0,0,0
11,197000,0,37.0,3316,1,0,1,1,1,0,0,8,5,4,3,15.0,1247,5,1,4,1247,1.5,1,4,1,4,12.0,84.0,0,0,0
10,92900,1,60.0,8544,1,1,1,1,0,0,0,3,4,3,3,,0,2,0,3,1040,2.0,2,3,1,0,10.0,0.0,0,0,0
13,160000,0,24.0,2160,1,1,1,1,1,0,1,7,5,4,3,13.0,600,5,1,4,1252,2.5,2,4,1,0,10.0,48.0,0,0,0
4,136500,1,60.0,8400,1,1,0,1,1,1,25,6,5,3,3,11.0,1181,2,1,4,1694,2.0,4,3,1,4,10.0,470.0,0,0,0
0,146000,1,71.0,9230,1,1,1,1,0,1,33,5,8,3,3,15.0,864,4,1,4,1200,1.5,1,4,1,0,10.0,64.0,0,0,0
0,129000,1,74.0,5868,1,1,1,1,1,1,44,5,7,3,3,14.0,936,5,1,4,936,1.0,2,3,1,0,12.0,240.0,0,0,0
0,176432,1,78.0,9317,1,0,1,1,1,1,0,6,5,4,3,15.0,1314,4,1,4,1314,2.0,3,4,1,4,11.0,22.0,0,0,0
6,127000,1,60.0,6882,1,1,1,1,1,1,92,6,7,3,3,9.0,684,3,1,4,1355,1.5,3,4,1,0,3.0,251.0,0,0,0
11,170000,1,,3696,1,1,1,1,1,0,0,8,5,4,3,10.0,1074,5,1,4,1088,1.5,2,4,1,0,11.0,211.0,0,0,0
4,128000,1,50.0,6000,1,1,1,1,1,1,14,4,6,3,3,12.0,672,3,1,4,1324,1.0,3,3,1,0,10.0,0.0,0,0,0
0,157000,1,82.0,11880,1,0,1,1,1,1,0,7,5,3,3,14.0,1271,3,1,4,1601,2.0,3,3,1,3,11.0,0.0,0,0,0
1,60000,1,60.0,8400,1,1,0,1,1,1,30,2,5,3,3,10.0,290,3,0,2,438,1.0,1,2,1,0,8.0,0.0,0,0,0
0,119500,1,61.0,9758,1,0,1,1,1,1,0,5,5,3,3,13.0,950,3,1,4,950,1.0,3,3,1,0,10.0,0.0,0,0,0
0,135000,1,70.0,7000,1,1,1,1,1,1,42,5,7,3,3,11.0,1010,5,1,4,1134,1.0,2,3,1,0,11.0,16.0,0,0,0
0,159500,1,79.0,8910,1,1,1,1,0,1,0,6,6,3,3,14.0,655,5,1,4,1194,1.0,3,3,1,2,12.0,192.0,0,0,0
13,106000,1,24.0,2016,1,1,1,1,1,0,0,5,5,3,3,9.0,630,3,1,4,1302,2.5,3,3,1,0,10.0,0.0,0,0,0
5,325000,1,98.0,12256,1,0,1,1,0,1,1,8,5,4,3,18.0,1463,5,1,4,2622,2.5,3,4,1,3,11.0,218.0,0,0,0
0,179900,1,114.0,10357,1,0,1,1,0,1,1,7,5,4,3,16.0,910,4,1,4,1442,2.0,3,4,1,3,12.0,244.0,0,0,0
5,274725,1,168.0,23257,1,0,0,1,0,1,0,7,5,4,3,12.0,868,5,1,4,2021,2.5,3,4,1,4,11.0,100.0,0,0,0
5,181000,1,,8063,1,1,1,1,1,1,0,6,5,3,3,10.0,924,5,1,4,1690,2.5,3,3,1,3,11.0,148.0,0,0,0
0,280000,1,107.0,11362,1,0,1,1,1,1,1,8,5,4,3,17.0,1836,5,1,4,1836,2.0,3,4,1,4,12.0,310.0,0,0,0
5,188000,1,,8000,1,1,1,1,1,1,1,6,5,3,3,15.0,773,4,1,4,1658,2.5,3,3,1,3,12.0,308.0,0,0,0
5,205000,1,80.0,10480,1,1,1,1,1,1,0,7,6,3,3,13.0,803,3,1,4,1964,2.5,4,3,1,4,11.0,69.0,0,0,0
0,129900,1,73.0,7100,1,0,1,1,0,1,0,5,7,3,3,14.0,816,3,1,3,816,1.0,2,3,1,0,10.0,0.0,0,0,0
0,134500,1,66.0,8923,1,1,1,1,1,1,53,5,7,3,3,12.0,1008,4,1,4,1008,1.0,2,4,1,0,10.0,18.0,0,0,0
0,117000,1,90.0,5400,1,1,1,1,1,1,46,5,7,3,4,11.0,833,5,1,4,833,1.0,2,4,1,0,10.0,0.0,0,0,0
0,318000,1,93.0,12085,1,1,1,1,1,1,0,8,5,4,3,16.0,1734,5,1,4,1734,2.0,3,5,1,4,11.0,0.0,0,0,0
8,184100,1,,7750,1,1,1,1,1,1,0,8,5,4,3,15.0,408,5,1,4,1419,2.5,3,4,1,3,12.0,120.0,0,0,0
0,130000,1,57.0,9764,1,0,1,1,0,1,36,5,7,3,3,12.0,894,5,1,4,894,1.0,3,4,1,0,11.0,0.0,0,0,0
8,140000,1,85.0,13825,1,1,1,1,1,1,29,5,6,3,4,9.0,533,3,1,4,1601,1.0,3,3,0,0,11.0,314.0,0,0,0
0,133700,1,70.0,7560,1,1,1,1,1,1,0,5,5,3,3,10.0,1040,3,1,3,1040,1.0,3,3,1,0,11.0,392.0,0,0,0
1,118400,1,59.0,8263,1,1,0,1,1,1,30,6,5,3,3,9.0,1012,3,1,3,1012,1.0,2,3,1,4,10.0,134.0,0,0,0
0,212900,1,84.0,10084,1,1,1,1,1,1,1,7,5,4,3,17.0,1552,5,1,4,1552,2.0,3,4,1,0,11.0,164.0,0,0,0
0,112000,1,,8926,1,0,1,1,0,1,0,4,3,3,3,9.0,672,5,1,3,960,1.0,3,3,1,0,10.0,224.0,0,0,0
0,118000,1,50.0,9405,1,1,1,1,1,1,61,5,9,3,5,9.0,698,5,1,4,698,1.0,2,3,1,0,3.0,200.0,0,0,0
8,163900,1,,9125,1,0,1,1,1,1,0,7,5,3,3,10.0,384,4,1,4,1482,2.5,3,4,1,3,12.0,125.0,0,0,0
0,115000,1,60.0,10434,1,1,1,1,1,1,0,4,5,3,3,9.0,1005,3,1,4,1005,1.0,2,2,1,3,8.0,0.0,0,0,0
11,174000,1,53.0,3684,1,1,1,1,1,0,0,7,5,4,3,10.0,1373,5,1,4,1555,2.0,2,4,1,3,12.0,163.0,0,0,0
0,259000,1,182.0,14572,1,0,1,1,0,1,0,7,5,4,3,17.0,1530,5,1,4,1530,2.0,3,4,1,4,12.0,180.0,0,0,0
5,215000,1,59.0,11796,1,0,1,1,1,1,1,7,5,4,3,12.0,847,5,1,4,1959,2.5,4,4,1,4,12.0,148.0,0,0,0
10,140000,1,60.0,7200,1,1,1,1,1,0,0,5,5,3,3,18.0,936,3,1,4,936,1.0,2,3,1,0,10.0,49.0,0,0,0
4,135000,1,65.0,7804,1,1,1,1,1,1,22,4,3,3,3,12.0,1122,3,1,4,1981,2.0,4,4,0,3,10.0,475.0,0,0,0
0,93500,1,63.0,10712,1,1,1,1,1,1,1,5,5,3,3,14.0,974,3,1,4,974,1.0,3,3,1,0,3.0,28.0,0,0,0
6,117500,1,90.0,9900,1,1,1,1,1,1,70,6,4,3,3,10.0,1008,3,1,4,2210,2.0,5,2,1,0,7.0,48.0,0,0,0
5,239500,1,80.0,9828,1,0,1,1,1,1,0,8,5,4,3,15.0,1128,5,1,4,2020,2.5,3,4,1,3,11.0,155.0,0,0,0
5,169000,1,57.0,8773,1,0,0,1,1,1,0,6,5,3,3,12.0,916,4,1,4,1600,2.5,3,3,1,3,12.0,138.0,0,0,0
1,102000,1,60.0,6180,1,1,1,1,0,1,24,6,5,3,3,9.0,960,3,0,4,986,1.0,2,3,1,4,10.0,128.0,0,0,0
4,119000,1,80.0,9600,1,1,1,1,1,1,0,6,5,3,3,12.0,1032,3,1,3,1252,1.0,3,3,1,0,10.0,96.0,0,0,0
4,94000,1,54.0,6342,1,1,1,1,1,1,121,5,8,3,4,9.0,780,4,0,4,1020,1.0,2,3,1,0,1.0,176.0,0,0,0
0,196000,1,,9819,1,0,1,1,1,1,0,6,5,3,3,16.0,1567,3,1,4,1567,2.0,2,4,1,3,11.0,296.0,0,0,0
1,144000,1,98.0,8731,1,0,1,1,1,1,30,5,5,3,2,12.0,915,3,1,4,1167,1.0,3,3,0,4,10.0,342.0,0,0,0
0,139000,1,60.0,7350,1,1,1,1,0,1,0,5,7,3,3,14.0,952,3,1,4,952,1.0,2,3,1,0,10.0,0.0,0,0,0
5,197500,1,,10304,1,0,1,1,0,1,0,5,7,3,4,13.0,780,5,1,4,1868,2.5,4,4,1,3,10.0,544.0,0,0,0
5,424870,1,77.0,9965,1,1,1,1,1,1,1,8,5,4,3,19.0,1466,5,1,4,2828,3.0,4,4,1,3,11.0,269.0,0,0,0
0,80000,1,,9000,1,1,1,1,1,1,0,5,3,3,3,14.0,1006,3,1,4,1006,1.0,3,3,1,0,3.0,24.0,0,0,0
15,80000,1,60.0,12180,1,1,1,1,1,0,9,4,4,3,2,13.0,672,2,0,3,924,1.0,2,2,1,0,10.0,0.0,0,0,0
4,149000,1,52.0,6240,1,1,1,1,1,1,22,5,6,3,3,9.0,1042,5,1,4,1576,1.0,3,3,1,4,10.0,0.0,0,0,0
0,180000,1,,11200,1,1,1,1,1,1,0,6,5,4,3,15.0,1298,3,1,4,1298,2.0,3,4,1,3,10.0,191.0,0,0,0
6,174500,1,75.0,12000,1,1,0,1,1,1,9,7,7,3,3,11.0,704,5,1,4,1564,1.5,3,2,1,4,10.0,0.0,0,0,0
4,116900,1,,5700,1,1,1,1,1,1,24,7,7,3,3,9.0,572,3,1,4,1111,1.0,2,3,1,4,10.0,176.0,0,0,0
6,143000,1,50.0,9000,1,1,1,1,1,1,68,7,9,3,4,13.0,650,5,1,4,1482,1.0,3,3,1,0,10.0,0.0,0,0,0
0,124000,1,57.0,8280,1,0,1,1,1,1,0,6,5,3,3,9.0,932,5,1,3,932,1.0,2,4,1,4,10.0,214.0,0,0,0
0,149900,1,134.0,17755,1,1,1,1,1,1,0,5,4,3,3,12.0,1466,3,1,4,1466,1.5,3,2,1,4,12.0,240.0,0,0,0
0,230000,1,90.0,14115,1,0,1,1,1,1,48,6,7,3,3,18.0,1073,5,1,4,1811,1.0,2,5,1,4,12.0,280.0,0,0,0
1,120500,1,,5890,1,1,1,1,0,1,77,6,8,4,4,15.0,816,5,1,4,816,1.0,2,3,1,0,10.0,96.0,0,0,0
5,201800,1,,13700,1,0,1,1,1,1,23,7,6,3,3,16.0,864,3,1,4,1820,2.0,4,4,1,4,10.0,417.0,0,0,0
0,218000,1,90.0,10768,1,0,1,1,0,1,28,5,8,4,4,17.0,1437,3,1,4,1437,2.0,3,4,1,2,11.0,201.0,0,0,0
8,179900,1,85.0,9350,1,1,1,1,1,1,34,5,8,3,4,16.0,1219,4,1,4,1265,2.0,3,4,1,4,11.0,188.0,0,0,0
11,230000,1,34.0,5001,1,0,1,1,1,0,1,7,5,4,3,15.0,1314,5,1,4,1314,2.0,2,4,1,4,11.0,234.0,0,0,0
0,235128,1,92.0,11932,1,1,1,1,0,1,1,8,5,4,3,10.0,1580,5,1,4,1580,2.0,3,4,1,0,11.0,24.0,0,0,0
5,185000,1,76.0,9120,1,1,1,1,1,1,0,6,6,4,3,13.0,901,3,1,4,1876,2.5,4,4,1,3,12.0,69.0,0,0,0
13,146000,1,24.0,2280,1,1,1,1,1,0,0,6,5,3,3,14.0,855,2,1,4,1456,2.5,3,3,1,3,10.0,26.0,0,0,0
0,224000,1,,14778,1,0,0,1,0,1,52,6,7,4,3,12.0,1296,5,1,4,1640,1.0,3,4,1,4,10.0,324.0,0,0,0
0,129000,1,109.0,8724,1,1,1,1,1,1,0,5,5,3,3,13.0,894,4,1,4,894,1.0,3,3,1,1,12.0,0.0,0,0,0
10,108959,1,60.0,12900,1,1,1,1,1,0,0,4,4,3,3,17.0,1198,3,1,4,1258,1.0,0,3,1,0,9.0,120.0,0,0,0
8,194000,1,,16157,1,0,1,1,0,1,0,5,7,3,3,19.0,1360,5,1,4,1432,1.5,2,4,1,3,10.0,348.0,0,0,0
0,233170,1,79.0,9541,1,0,1,1,1,1,0,7,5,4,3,10.0,1502,5,1,4,1502,2.0,3,4,1,0,11.0,114.0,0,0,0
0,245350,1,64.0,10475,1,0,1,1,0,1,0,8,5,4,3,12.0,1694,5,1,4,1694,2.0,3,4,1,0,11.0,193.0,0,0,0
5,173000,1,58.0,10852,1,0,1,1,1,1,0,6,5,3,3,15.0,959,5,1,4,1671,2.5,3,3,1,3,12.0,38.0,0,0,0
6,235000,1,120.0,13728,1,1,1,1,0,1,51,6,7,3,3,11.0,1127,5,1,4,2108,2.0,4,4,1,3,10.0,90.0,0,0,0
5,625000,1,118.0,35760,1,0,1,1,0,1,1,10,5,4,4,19.0,1930,5,1,4,3627,3.5,4,4,1,3,12.0,437.0,0,0,0
8,171000,1,76.0,9880,1,1,1,1,1,1,0,6,6,3,3,15.0,1096,3,1,4,1118,1.0,3,3,1,1,12.0,203.0,1,0,0
0,163000,1,76.0,9120,1,1,1,1,1,1,0,6,6,3,3,13.0,1261,5,1,4,1261,1.0,3,3,1,3,11.0,288.0,0,0,1400
13,171900,0,35.0,4017,1,0,1,1,1,0,1,7,5,4,3,10.0,625,5,1,4,1250,2.5,2,4,1,0,12.0,54.0,0,0,0
4,200500,1,138.0,18030,1,0,0,1,1,1,48,5,6,3,3,14.0,1598,3,1,4,2607,3.0,3,5,0,4,3.0,122.0,0,0,0
6,239000,1,80.0,16560,1,0,1,1,1,1,18,6,8,3,3,12.0,952,3,1,4,2345,2.5,4,3,1,4,10.0,0.0,0,0,0
4,285000,1,85.0,10678,1,1,1,1,1,1,8,8,5,4,3,15.0,1683,5,1,4,2872,2.5,4,4,1,3,12.0,33.0,0,0,0
0,119500,1,37.0,6951,1,0,1,1,0,1,1,5,5,3,3,13.0,876,3,1,4,923,1.0,3,3,1,0,10.0,362.0,0,0,0
4,115000,1,,3950,1,1,0,1,1,1,78,6,8,3,3,11.0,818,3,1,4,1224,1.0,3,3,1,0,8.0,116.0,0,0,0
4,154900,1,54.0,7681,1,0,1,1,0,1,29,5,6,3,3,9.0,731,5,1,4,1343,1.5,3,3,1,4,9.0,294.0,0,0,0
0,93000,1,77.0,8335,1,1,1,1,0,1,0,5,5,3,3,,0,4,1,4,1124,1.0,3,3,0,4,1.0,226.0,0,0,0
5,250000,1,,11170,1,0,1,1,0,1,1,7,5,3,3,11.0,1216,5,1,4,2514,2.5,4,3,1,0,12.0,0.0,0,0,0
11,392500,1,64.0,5587,1,0,0,1,1,0,0,8,5,5,3,19.0,1600,5,1,4,1652,2.0,2,4,1,4,12.0,368.0,0,0,0
5,745000,1,160.0,15623,1,0,1,1,0,1,0,10,5,4,3,18.0,2396,5,1,4,4476,3.5,4,5,1,3,12.0,249.0,1,0,0
1,120000,1,60.0,10800,1,1,1,1,1,1,30,5,6,3,3,11.0,1120,5,1,4,1130,1.0,2,3,1,4,10.0,229.0,0,0,0
0,186700,1,50.0,35133,0,1,1,1,1,1,0,5,4,3,3,14.0,1572,4,1,4,1572,1.5,3,3,1,3,11.0,526.0,0,0,0
4,104900,1,60.0,9738,1,1,1,1,1,1,26,5,7,3,4,12.0,784,4,1,4,1221,1.0,4,3,1,0,10.0,236.0,0,0,0
15,95000,1,107.0,10615,1,0,0,1,0,0,70,3,5,3,3,12.0,978,3,1,4,1699,2.0,3,3,1,0,8.0,74.0,0,0,0
0,262000,1,89.0,12461,1,1,1,1,0,1,1,8,5,4,3,15.0,1624,5,1,4,1624,2.0,2,4,1,2,11.0,306.0,0,0,0
5,195000,1,68.0,8935,1,0,1,1,1,1,0,7,5,4,3,10.0,831,5,1,4,1660,2.5,3,4,1,0,11.0,212.0,0,0,0
5,189000,1,60.0,7500,1,1,1,1,1,1,0,7,5,3,3,9.0,994,4,1,4,1804,2.5,3,4,1,3,12.0,200.0,0,0,0
15,168000,1,,32463,1,1,0,1,1,0,14,4,4,3,4,14.0,1249,5,1,4,1622,1.0,3,3,1,3,12.0,439.0,0,0,0
13,174000,0,24.0,2645,1,1,1,1,1,0,1,8,5,4,3,10.0,776,5,1,4,1441,2.5,2,4,1,0,10.0,206.0,0,0,0
4,125000,1,60.0,9600,1,1,1,1,1,1,69,5,8,3,3,10.0,702,4,1,4,1472,1.0,3,4,1,0,8.0,84.0,0,0,0
11,165000,1,,4500,1,1,1,1,0,0,0,6,5,3,3,16.0,1224,5,1,4,1224,2.0,2,3,1,0,12.0,304.0,0,0,0
5,158000,1,80.0,9364,1,1,1,1,0,1,0,6,7,3,3,13.0,663,3,1,4,1352,1.5,4,3,1,0,12.0,415.0,0,0,0
5,176000,1,51.0,8029,1,0,1,1,1,1,0,6,5,3,3,10.0,728,5,1,4,1456,2.5,3,4,1,0,12.0,124.0,0,0,0
5,219210,1,58.0,14054,1,0,1,1,1,1,0,7,5,4,3,12.0,879,5,1,4,1863,2.5,4,4,1,4,12.0,117.0,0,0,0
7,144000,1,65.0,8850,1,0,0,1,0,1,34,7,6,3,3,9.0,815,5,1,4,1690,1.0,3,3,1,4,10.0,330.0,0,0,0
0,178000,1,70.0,9100,1,1,1,1,1,1,0,7,5,4,3,10.0,1212,5,1,4,1212,2.0,3,4,1,0,11.0,356.0,0,0,0
0,148000,1,75.0,11235,1,1,1,1,1,1,16,4,5,3,3,11.0,1051,4,1,4,1382,1.5,3,3,1,1,10.0,82.0,0,0,0
0,116050,1,71.0,9353,1,1,1,1,1,1,0,4,5,3,3,9.0,864,4,1,4,864,1.0,3,3,1,0,10.0,0.0,0,0,0
5,197900,1,80.0,10400,1,1,1,1,0,1,0,7,5,3,3,12.0,866,5,1,4,1779,2.5,3,4,1,0,11.0,234.0,0,0,0
4,117000,1,50.0,6000,1,1,1,1,0,1,72,5,8,3,3,9.0,884,5,1,4,1348,1.0,3,3,1,2,8.0,208.0,0,0,0
0,213000,1,75.0,9750,1,1,1,1,1,1,1,7,5,4,3,10.0,1630,5,1,4,1630,2.0,3,4,1,3,10.0,308.0,0,0,0
0,153500,1,78.0,10140,1,1,1,1,1,1,0,5,6,3,3,14.0,1056,5,1,4,1074,1.5,3,3,1,0,11.0,88.0,0,0,0
0,271900,1,90.0,14684,1,0,1,1,0,1,1,7,7,4,3,18.0,2158,4,1,4,2196,2.0,3,4,1,3,11.0,154.0,0,0,0
0,107000,0,,8900,1,1,1,1,1,1,0,4,4,3,3,11.0,1056,3,1,4,1056,1.0,2,3,1,0,10.0,42.0,0,0,0
0,200000,1,70.0,9135,1,1,1,1,1,1,0,6,5,4,3,17.0,1682,5,1,4,1700,2.0,3,4,1,0,11.0,215.0,0,0,0
0,140000,1,70.0,7763,1,1,1,1,1,1,18,5,7,3,4,14.0,931,3,1,4,1283,1.0,3,3,1,0,10.0,0.0,0,0,0
0,290000,1,85.0,10182,1,0,1,1,0,1,0,8,5,4,3,17.0,1660,5,1,4,1660,2.0,3,4,1,4,11.0,372.0,0,0,0
5,189000,1,70.0,11218,1,1,1,1,1,1,0,6,5,4,3,10.0,1055,5,1,4,1845,2.5,3,4,1,3,11.0,739.0,0,0,400
4,164000,1,152.0,12134,1,0,0,1,1,1,17,8,7,4,3,17.0,559,4,1,4,1752,2.0,4,3,1,0,11.0,337.0,0,0,0
1,113000,1,50.0,9340,1,1,1,1,1,1,9,4,6,3,3,11.0,672,3,1,4,672,1.0,2,3,1,0,8.0,113.0,0,0,0
8,145000,1,,10246,1,0,1,1,0,1,36,4,9,3,4,17.0,648,5,1,4,960,0.0,0,3,1,0,10.0,88.0,0,0,0
9,134500,1,69.0,10205,1,0,1,1,1,1,0,5,5,3,3,14.0,925,3,1,4,999,1.0,3,3,1,0,10.0,222.0,0,0,0
0,125000,1,99.0,7094,1,0,1,1,1,1,0,5,5,3,3,12.0,894,3,1,4,894,1.0,3,3,1,0,11.0,0.0,0,0,0
10,112000,1,68.0,8930,1,1,1,1,1,0,0,6,5,3,3,,0,3,1,4,1902,2.0,4,3,1,0,10.0,0.0,0,0,0
0,229456,0,72.0,8640,1,1,1,1,1,1,0,8,5,4,3,16.0,1300,5,1,4,1314,2.0,3,4,1,0,11.0,247.0,0,0,0
4,80500,1,52.0,6240,1,1,1,1,1,1,3,4,5,3,3,,0,4,0,4,912,1.0,2,3,1,0,1.0,0.0,0,0,0
13,91500,1,21.0,1680,1,1,1,1,1,0,0,6,5,3,3,9.0,672,3,1,4,1218,1.5,3,3,1,0,1.0,201.0,0,0,0
0,115000,1,66.0,7800,1,0,1,1,1,1,0,5,5,3,3,12.0,912,3,1,4,912,1.0,2,3,1,0,10.0,0.0,0,0,0
0,134000,1,55.0,8250,1,1,1,1,1,1,0,5,5,3,3,13.0,952,5,1,4,1211,1.0,3,3,1,3,10.0,63.0,0,0,0
4,143000,1,78.0,10496,1,1,1,1,1,1,1,6,6,3,3,12.0,1040,5,1,4,1846,2.0,3,3,1,4,10.0,0.0,0,0,0
0,137900,1,89.0,10680,1,1,1,1,1,1,0,5,3,3,3,9.0,2136,3,0,3,2136,2.0,4,3,0,0,10.0,30.0,0,0,0
5,184000,1,60.0,15384,1,0,1,1,1,1,1,7,5,4,3,17.0,788,5,1,4,1490,2.5,3,4,1,4,12.0,175.0,0,0,0
8,145000,1,65.0,10482,1,1,1,1,1,1,0,6,8,3,4,16.0,588,5,1,4,1138,1.0,3,3,1,0,11.0,224.0,0,0,0
5,214000,1,86.0,14598,1,0,1,1,0,1,0,6,5,4,3,11.0,894,5,1,4,1933,2.5,4,4,1,4,12.0,118.0,0,0,0
0,147000,1,72.0,8872,1,1,1,1,0,1,43,5,8,3,3,13.0,912,5,1,4,912,1.0,2,4,1,0,10.0,240.0,0,0,0
11,367294,1,65.0,8769,1,1,1,1,0,0,0,9,5,5,3,16.0,1702,5,1,4,1702,1.5,1,5,1,4,12.0,296.0,0,0,0
8,127000,1,70.0,7910,1,1,1,1,1,1,0,5,5,3,3,13.0,1075,4,1,4,1507,2.0,4,3,0,0,10.0,0.0,0,0,0
10,190000,1,,18890,1,0,1,1,1,0,0,5,5,3,3,17.0,1361,5,1,4,2620,3.0,4,3,1,3,9.0,324.0,0,0,8300
10,132500,1,70.0,7728,1,1,1,1,1,0,0,5,6,3,3,15.0,1106,3,1,4,1190,1.0,3,3,1,0,10.0,18.0,0,0,0
10,101800,1,70.0,9842,1,1,1,1,0,0,0,4,5,3,3,,0,3,1,4,1224,2.0,2,3,1,0,10.0,0.0,0,0,0
0,142000,1,,12160,1,0,1,1,1,1,0,5,5,3,3,11.0,1188,2,1,4,1188,1.0,3,3,1,0,11.0,0.0,0,0,0
6,130000,0,55.0,8525,1,1,0,1,1,1,39,5,6,3,3,11.0,940,3,0,3,1964,1.5,4,3,1,0,1.0,192.0,0,0,0
6,138887,1,96.0,13132,1,1,1,1,1,1,36,5,5,3,3,11.0,747,4,1,2,1784,1.5,4,3,1,0,6.0,243.0,0,0,0
13,175500,1,36.0,2628,1,1,1,1,1,0,0,7,5,4,3,10.0,764,5,1,4,1626,2.5,2,4,1,0,11.0,27.0,0,0,0
5,195000,1,41.0,12393,1,0,1,1,0,1,1,7,5,4,3,10.0,847,5,1,4,1948,2.5,4,4,1,4,12.0,148.0,0,0,0
0,142500,1,63.0,13072,1,1,1,1,1,1,0,6,5,4,3,10.0,1141,5,1,4,1141,1.5,3,3,1,0,10.0,0.0,0,0,0
0,265900,1,64.0,9037,1,0,0,1,1,1,0,8,5,4,3,17.0,1476,5,1,4,1484,2.0,2,5,1,4,11.0,153.0,0,0,0
5,224900,1,65.0,8158,1,1,1,1,1,1,0,7,5,4,3,15.0,884,5,1,4,1768,2.5,3,4,1,0,11.0,63.0,0,0,0
0,248328,1,83.0,9849,1,1,1,1,1,1,0,7,6,4,3,12.0,1689,5,1,4,1689,2.0,3,4,1,0,11.0,56.0,0,0,0
9,170000,1,85.0,10625,1,1,1,1,1,1,0,7,6,3,3,19.0,1053,3,1,4,1173,2.0,3,4,1,3,11.0,120.0,0,0,0
0,465000,1,107.0,13891,1,1,1,1,1,1,0,10,5,5,3,20.0,2076,5,1,4,2076,2.5,2,5,1,4,12.0,445.0,0,0,0
6,230000,1,,11435,1,0,0,1,0,1,21,8,7,3,3,10.0,792,2,1,4,1517,1.0,3,4,1,4,10.0,0.0,0,0,0
8,178000,1,78.0,12090,1,1,1,1,1,1,19,6,7,3,3,10.0,585,5,1,4,1868,3.5,3,3,1,3,12.0,527.0,0,0,0
5,186500,0,65.0,8125,1,1,1,1,1,1,1,7,5,4,3,10.0,756,5,1,4,1553,2.5,3,4,1,0,11.0,45.0,0,0,0
8,169900,1,,12328,1,0,1,1,1,1,0,6,5,3,3,16.0,1012,3,1,4,1034,1.0,3,3,1,0,10.0,0.0,0,0,0
7,129500,1,60.0,9600,1,1,1,1,1,1,33,6,5,3,3,12.0,735,2,0,4,2058,1.5,3,3,1,4,7.0,259.0,0,0,0
0,119000,1,60.0,7200,1,1,1,1,1,1,0,5,7,3,3,14.0,876,3,1,4,988,1.0,3,3,1,0,10.0,80.0,0,0,0
0,244000,1,93.0,11160,1,1,1,1,0,1,0,7,5,4,3,13.0,2110,5,1,4,2110,2.5,3,5,1,3,12.0,0.0,0,0,0
11,171750,1,,3136,1,0,1,1,0,0,0,7,5,4,3,10.0,1405,5,1,4,1405,2.0,2,4,1,4,11.0,184.0,0,0,0
